billnum,billitem,material,qty,netval,tax,rpa_sat,calday
906301798,2,1000053734,1,9.17,1.83,11.00,2021-01-06
900550494,14,1000004756,1,76.36,7.64,84.00,2021-01-05
900914271,12,1000014892,3,60.00,6.00,66.00,2021-02-01
901014878,2,2025399002,1,329.17,65.83,395.00,2021-02-07
901093272,1,2027159004,1,51.67,10.33,62.00,2021-02-13
901245762,2,2031469002,1,70.00,14.00,84.00,2021-02-26
901247264,2,2028143004,1,38.18,3.82,42.00,2021-02-28
906980010,11,2035347002,1,240.83,48.17,289.00,2021-01-30
900551332,7,2028039004,1,40.91,4.09,45.00,2021-01-04
900680568,10,436284,1,22.00,4.00,27.00,2021-01-26
900849314,1,2028578004,1,1396.36,139.64,1536.00,2021-01-25
900870946,2,1000013524,1,54.55,5.45,60.00,2021-02-01
900881942,1,7000009745,1,80.83,16.17,97.00,2021-01-27
901112859,6,1000024603,1,543.64,54.36,598.00,2021-02-19
906246748,2,1000042967,1,32.50,6.00,39.00,2021-01-04
906345690,7,1000065011,1,74.17,14.83,89.00,2021-01-07
906404475,1,1000069985,4,7.27,0.73,8.00,2021-01-07
906975773,1,107437085,1,438.18,43.82,482.00,2021-02-08
900695625,12,2029637003,1,254.17,50.83,305.00,2021-01-13
900979430,1,2032521002,3,87.27,8.73,96.00,2021-02-04
901126291,2,1000048608,1,15.00,3.00,18.00,2021-02-15
901254306,1,2031430003,1,70.83,14.17,85.00,2021-02-25
906748126,1,1000077435,1,48.33,9.67,58.00,2021-01-19
906854260,3,2036277004,1,1.67,0.33,2.00,2021-01-30
900590793,1,243353,3,1189.09,118.91,1308.00,2021-01-06
901091741,1,7000009745,1,80.83,16.17,97.00,2021-02-15
906902615,20,2038863004,1,2400.00,480.00,2880.00,2021-01-26
907248971,2,2035817005,1,66.36,6.64,73.00,2021-02-13
907105570,2,1000042730,1,414.17,82.83,497.00,2021-02-04
907421529,2,31171,4,96.67,19.33,116.00,2021-02-20
900442354,4,1000002479,1,86.36,8.64,95.00,2021-02-06
900662964,2,2027215001,1,45.83,9.17,55.00,2021-01-17
900677607,18,57040,1,37.50,7.00,45.00,2021-01-12
900786537,9,73404,1,43.33,8.67,52.00,2021-01-22
900796341,2,55518,1,65.45,6.55,72.00,2021-01-03
901225757,5,1000000710,1,52.50,10.00,63.00,2021-02-23
906844336,2,1000011997,1,441.67,88.33,530.00,2021-01-26
907356843,2,25390,1,34.17,6.83,41.00,2021-02-20
900728116,1,662670,1,475.45,47.55,523.00,2021-01-20
900992422,4,2028324003,1,28.33,5.67,34.00,2021-02-01
906706404,18,1000040299,1,20.83,4.17,25.00,2021-01-16
906989711,5,20776,1,9.17,1.83,11.00,2021-02-01
907352410,3,2037175002,1,17.00,3.00,21.00,2021-02-19
907545182,1,893138,1,73.33,14.67,88.00,2021-02-27
906011878,2,25901,1,22.73,2.27,25.00,2021-01-03
907305674,1,893138,1,73.33,14.67,88.00,2021-02-14
907440784,10,2035932006,1,60.00,12.00,72.00,2021-02-24
900816401,1,646,1,427.27,42.73,470.00,2021-01-31
900629232,1,16951,1,21.67,4.33,26.00,2021-01-11
900787647,6,34428,1,23.33,4.67,28.00,2021-01-27
901084925,18,107437034,1,86.36,8.64,95.00,2021-02-14
901223940,6,1000046091,4,287.27,28.73,316.00,2021-02-22
906431805,9,55446,1,20.83,4.17,25.00,2021-01-11
906704957,11,2034193006,2,153.33,30.67,184.00,2021-01-18
907395434,16,2039334002,1,554.17,110.83,665.00,2021-02-21
900483178,2,16951,1,21.67,4.33,26.00,2021-01-04
901274304,1,19719,1,40.83,8.17,49.00,2021-02-25
906902615,7,2038092005,1,45.00,9.00,54.00,2021-01-26
907492289,1,1000042311,1,46.67,9.33,56.00,2021-02-23
900576922,2,1000019063,1,20.00,4.00,24.00,2021-01-15
900712007,17,126107,1,64.17,12.83,77.00,2021-01-17
900715660,5,25390,1,34.17,6.83,41.00,2021-01-20
900903636,2,2027427001,1,33.64,3.36,37.00,2021-02-05
900631893,2,20858,1,38.18,3.82,42.00,2021-01-10
900736812,1,2027713001,1,76.67,15.33,92.00,2021-01-26
900773838,4,1000023013,1,40.83,8.17,49.00,2021-01-23
901041985,5,105294578,4,463.33,92.67,556.00,2021-02-11
901141749,1,84339,1,22.73,2.27,25.00,2021-02-17
906050722,1,2037573004,4,8480.00,1696.00,10176.00,2021-01-05
906350257,3,2034724006,1,742.73,74.27,817.00,2021-01-08
906555539,10,100853094,1,43.33,8.67,52.00,2021-01-09
900644009,3,1000007178,1,406.67,81.33,488.00,2021-01-09
900766877,3,20776,1,9.17,1.83,11.00,2021-01-20
900953343,6,104535608,1,82.50,16.00,99.00,2021-02-03
901196723,2,2027650003,1,94.17,18.83,113.00,2021-02-23
907000496,19,1000002135,1,215.83,43.17,259.00,2021-02-02
907349996,1,1000043295,1,34.55,3.45,38.00,2021-02-18
907378538,1,102738575,2,2131.67,426.33,2558.00,2021-02-23
900604099,5,1000011784,1,47.50,9.00,57.00,2021-01-15
900876700,2,1000009567,1,30.00,6.00,36.00,2021-01-27
901230667,6,1000006156,1,415.83,83.17,499.00,2021-02-23
907086340,1,893138,2,146.67,29.33,176.00,2021-02-10
900427645,1,1000035386,1,252.50,50.50,303.00,2021-01-03
900552997,1,1000034243,1,15.45,1.55,17.00,2021-01-04
900638884,10,55480,1,80.83,16.17,97.00,2021-01-16
900783126,11,1039488,1,68.33,13.67,82.00,2021-01-10
901223644,10,2033275001,1,2534.17,506.83,3041.00,2021-02-23
906146103,10,1000028071,1,39.17,7.83,47.00,2021-01-03
906396565,2,1000054193,1,275.00,55.00,330.00,2021-01-08
906535475,10,1000028123,1,327.27,32.73,360.00,2021-01-11
906868552,2,20862,1,19.17,3.83,23.00,2021-01-24
900702739,2,16951,1,21.67,4.33,26.00,2021-01-04
901023034,2,1000041909,1,33.33,6.67,40.00,2021-02-10
901144628,1,1000050476,3,12.00,2.00,15.00,2021-02-23
906073854,3,2035479004,1,17.00,3.00,21.00,2021-01-01
906397977,2,1000043251,1,57.50,11.00,69.00,2021-01-08
900835966,1,19067,1,55.00,11.00,66.00,2021-01-18
907203653,6,40580,1,53.33,10.67,64.00,2021-02-07
907211984,1,1000056214,1,33.33,6.67,40.00,2021-02-14
907282263,11,40580,1,53.33,10.67,64.00,2021-02-13
900530716,8,1000040385,1,33.33,6.67,40.00,2021-01-05
901028775,2,2025786001,1,2524.17,504.83,3029.00,2021-02-06
901103540,4,2026173004,1,50.00,10.00,60.00,2021-02-21
901277309,2,55239,1,4119.17,823.83,4943.00,2021-02-27
906476261,2,2035520002,2,1.67,0.33,2.00,2021-01-14
907475139,5,55255,1,65.83,13.17,79.00,2021-02-28
900962924,2,2026891003,4,1170.00,234.00,1404.00,2021-02-04
906677094,2,1000065322,1,66.67,13.33,80.00,2021-01-18
900484310,4,2027691005,1,635.00,127.00,762.00,2021-01-06
900563196,5,1000015462,2,26.67,5.33,32.00,2021-01-05
900703452,5,2028037003,1,25.83,5.17,31.00,2021-01-20
900941523,1,1000030568,1,69.17,13.83,83.00,2021-02-03
906026726,1,1000037917,1,315.45,31.55,347.00,2021-01-03
906337169,1,1000014222,1,65.83,13.17,79.00,2021-01-08
907504463,16,2034481004,1,485.00,97.00,582.00,2021-02-24
900685671,2,2029617004,1,67.50,13.00,81.00,2021-01-14
900694353,2,106813915,1,82.73,8.27,91.00,2021-01-23
900866715,1,107439890,1,2.00,0.50,3.00,2021-02-01
901013008,5,2030045005,1,259.17,51.83,311.00,2021-02-06
901230667,4,1000006005,1,34.17,6.83,41.00,2021-02-23
906654737,9,1000016821,1,414.17,82.83,497.00,2021-01-16
906862185,2,2037949002,1,76.67,15.33,92.00,2021-01-27
906984188,1,1000021854,1,36.67,7.33,44.00,2021-02-02
907336240,12,1000019941,1,256.67,51.33,308.00,2021-02-21
907338272,11,55517,1,38.33,7.67,46.00,2021-02-17
900953343,4,104508589,1,52.50,10.00,63.00,2021-02-03
901044835,5,30591,1,786.67,157.33,944.00,2021-02-10
906534715,8,2037753004,1,334.17,66.83,401.00,2021-01-12
907013795,12,95035,1,1263.33,252.67,1516.00,2021-02-01
907435471,8,1000038302,1,9.09,0.91,10.00,2021-02-21
900687263,1,662668,3,205.00,41.00,246.00,2021-01-14
900893140,7,1000044545,2,180.00,18.00,198.00,2021-02-01
906498716,13,104823642,3,50.00,10.00,60.00,2021-01-08
906151506,4,1000029511,1,132.50,26.00,159.00,2021-01-01
906277888,1,2037081004,1,15.00,3.00,18.00,2021-01-05
907246199,10,1000036639,2,53.33,10.67,64.00,2021-02-12
900627407,5,2025366002,1,23.33,4.67,28.00,2021-01-09
900759527,1,1000043635,1,190.00,38.00,228.00,2021-01-20
901022909,3,43653,1,20.00,4.00,24.00,2021-02-07
901042266,2,1000048488,1,71.67,14.33,86.00,2021-02-09
901103540,6,2026177006,1,80.83,16.17,97.00,2021-02-21
906470241,1,2036529001,1,69.17,13.83,83.00,2021-01-11
906957746,12,2030846006,1,7.00,1.00,9.00,2021-02-01
907141106,1,7000009745,1,80.83,16.17,97.00,2021-02-06
907538429,1,2037836004,1,34.17,6.83,41.00,2021-02-26
900439968,2,1000038131,1,261.67,52.33,314.00,2021-01-16
900605001,1,724391,1,45.83,9.17,55.00,2021-01-06
900641460,1,19657,1,769.17,153.83,923.00,2021-01-09
900706889,5,2025654012,1,548.33,109.67,658.00,2021-01-14
900754079,8,107605982,1,6.67,1.33,8.00,2021-01-22
901140780,7,2025688007,1,2034.17,406.83,2441.00,2021-02-22
901299528,7,1000016393,1,30.00,3.00,33.00,2021-02-28
906185052,1,2040157004,1,57.27,5.73,63.00,2021-01-04
906277370,4,2032805001,1,82.50,16.00,99.00,2021-01-08
907203653,4,31171,1,24.17,4.83,29.00,2021-02-07
900495639,1,724391,1,45.83,9.17,55.00,2021-01-04
900632007,1,2026996002,3,75.00,15.00,90.00,2021-01-08
900704412,1,1000040401,1,629.17,125.83,755.00,2021-01-16
900762863,2,30458,1,24.17,4.83,29.00,2021-01-23
900772433,15,1000015414,1,45.83,9.17,55.00,2021-01-19
900802101,10,2028580006,1,203.33,40.67,244.00,2021-01-20
900831565,10,8000000214,1,33.33,6.67,40.00,2021-01-31
907184902,1,7000009745,1,80.83,16.17,97.00,2021-02-08
900675514,2,1000020429,1,30.83,6.17,37.00,2021-01-12
906245793,1,2037723002,1,5.83,1.17,7.00,2021-01-07
906910149,4,1000008508,2,50.00,10.00,60.00,2021-01-30
907056043,3,2035864002,2,143.33,28.67,172.00,2021-02-11
900862613,3,1000049839,1,209.17,41.83,251.00,2021-01-27
901014013,2,1000037879,1,177.27,17.73,195.00,2021-02-11
907286754,2,1000039180,1,50.00,10.00,60.00,2021-02-13
907463813,2,1000026709,1,20.00,4.00,24.00,2021-02-21
900572588,1,107604955,3,137.50,27.00,165.00,2021-01-11
900576849,4,2022689004,1,3752.50,750.50,4503.00,2021-01-13
900646571,2,7000009745,2,161.67,32.33,194.00,2021-01-10
900877219,2,1000024513,3,2710.00,542.00,3252.00,2021-02-01
906229848,1,7000009745,1,80.83,16.17,97.00,2021-01-07
900718311,2,2025722007,1,600.83,120.17,721.00,2021-01-17
900772504,1,2025381002,2,153.33,30.67,184.00,2021-01-20
900858540,14,1000030271,1,1105.00,221.00,1326.00,2021-01-27
900886410,2,2028043001,4,133.33,26.67,160.00,2021-01-30
900940020,7,108217789,1,199.17,39.83,239.00,2021-02-02
901050067,1,2016497005,3,2395.00,479.00,2874.00,2021-02-06
901144024,3,1000034189,2,31.67,6.33,38.00,2021-02-17
907148827,1,724391,1,45.83,9.17,55.00,2021-02-08
900787647,4,32204,1,65.45,6.55,72.00,2021-01-27
901223940,4,1000046038,1,36.67,7.33,44.00,2021-02-22
901224893,2,2033270002,1,57.50,11.00,69.00,2021-02-24
906519016,1,1000053292,1,64.55,6.45,71.00,2021-01-11
900737789,2,893138,1,73.33,14.67,88.00,2021-01-18
901118044,7,2029808002,1,87.50,17.00,105.00,2021-02-14
906159758,3,107781986,1,1125.83,225.17,1351.00,2021-01-04
906377151,1,2035974001,3,25.00,5.00,30.00,2021-01-06
906669759,1,107437051,1,3473.64,347.36,3821.00,2021-01-17
906605861,2,107920069,1,31.67,6.33,38.00,2021-01-14
907143362,1,1000056589,1,63.33,12.67,76.00,2021-02-06
900527336,1,108221850,1,44.17,8.83,53.00,2021-01-02
900788504,2,1000038458,2,165.00,33.00,198.00,2021-01-26
900794375,1,61045,1,165.00,33.00,198.00,2021-01-15
900845004,2,269397,1,49.17,9.83,59.00,2021-01-11
900927316,11,2028352001,1,40.00,8.00,48.00,2021-02-03
900928851,4,1000042152,1,56.67,11.33,68.00,2021-01-30
901114920,4,737234,1,50.00,10.00,60.00,2021-02-16
906721445,2,100047631,2,136.67,27.33,164.00,2021-01-18
907076274,2,19372,2,641.82,64.18,706.00,2021-02-09
907182364,1,2036270004,1,137.50,27.00,165.00,2021-02-08
907463813,15,1000028938,1,261.67,52.33,314.00,2021-02-21
901189259,2,19719,1,40.83,8.17,49.00,2021-02-18
906503371,2,108236867,1,39.17,7.83,47.00,2021-01-10
906934885,2,2036923003,1,83.33,16.67,100.00,2021-01-29
907434866,4,107648860,1,107.50,21.00,129.00,2021-02-20
900443454,3,19719,1,40.83,8.17,49.00,2021-01-01
900542241,3,20706,3,32.73,3.27,36.00,2021-01-06
906068261,1,105703589,3,232.50,46.50,279.00,2021-01-04
907233525,1,1000020723,1,232.50,46.50,279.00,2021-02-11
900440286,3,25392,4,56.67,11.33,68.00,2021-01-07
900577088,4,2025502006,1,75.00,15.00,90.00,2021-01-09
900616624,3,1000026454,1,2507.50,501.50,3009.00,2021-01-11
900862368,1,1000046129,2,91.67,18.33,110.00,2021-02-03
900884590,2,2025594002,1,33.33,6.67,40.00,2021-02-06
906543554,1,104622592,1,273.33,54.67,328.00,2021-01-11
906590633,1,55255,1,65.83,13.17,79.00,2021-01-11
900459451,2,2024965002,2,51.67,10.33,62.00,2021-01-05
900642549,12,1000046889,1,358.33,71.67,430.00,2021-01-13
900749330,1,20404,1,3416.67,683.33,4100.00,2021-01-17
901221244,2,1000036176,1,16.36,1.64,18.00,2021-02-22
901268024,3,107661896,1,26.67,5.33,32.00,2021-02-25
906367352,4,55518,1,65.45,6.55,72.00,2021-01-08
906894470,3,1000034419,1,235.45,23.55,259.00,2021-01-31
907138460,7,1000076434,1,265.00,53.00,318.00,2021-02-09
907297178,1,107632497,1,73.33,14.67,88.00,2021-02-15
900806529,1,1000000483,2,1336.36,133.64,1470.00,2021-01-04
906794025,1,19067,1,55.00,11.00,66.00,2021-01-21
907458168,2,2041436001,1,36.36,3.64,40.00,2021-02-23
900871523,1,2025641004,1,520.83,104.17,625.00,2021-02-05
906468389,6,1000075008,2,703.64,70.36,774.00,2021-01-09
907088386,16,1000075968,2,125.00,25.00,150.00,2021-02-08
900626931,1,100605200,1,18.33,3.67,22.00,2021-01-08
901044835,8,55417,1,820.83,164.17,985.00,2021-02-10
906534715,5,2037745003,3,222.50,44.50,267.00,2021-01-12
906720653,3,1000075134,1,40.91,4.09,45.00,2021-01-17
906780860,1,2037866001,1,409.17,81.83,491.00,2021-01-21
907435471,5,1000038144,1,62.73,6.27,69.00,2021-02-21
900647333,2,7000009745,3,242.50,48.50,291.00,2021-01-09
900820218,4,32204,1,65.45,6.55,72.00,2021-01-26
901178459,10,318233,3,187.50,37.50,225.00,2021-02-19
901187895,2,1000022142,1,321.67,64.33,386.00,2021-02-24
907185454,3,2035854002,3,25.00,5.00,30.00,2021-02-12
907486474,4,57038,1,1.82,0.18,2.00,2021-02-26
900857132,4,1000042313,1,361.67,72.33,434.00,2021-01-28
901006302,1,662668,1,68.33,13.67,82.00,2021-02-08
907543343,6,55309,1,74.17,14.83,89.00,2021-02-25
900772433,2,1000014929,1,273.33,54.67,328.00,2021-01-19
907000496,12,108388406,1,89.09,8.91,98.00,2021-02-02
907450773,2,2027159003,1,16.67,3.33,20.00,2021-02-22
900429722,10,1000047878,4,236.67,47.33,284.00,2021-01-03
900641522,1,1000030930,3,182.73,18.27,201.00,2021-01-11
900659341,13,204458,1,32.50,6.00,39.00,2021-01-13
900706889,8,2028006001,1,36.67,7.33,44.00,2021-01-14
900754079,5,107542969,1,157.50,31.00,189.00,2021-01-22
900762066,1,1000021648,2,56.36,5.64,62.00,2021-01-18
901201504,6,25408,1,622.50,124.50,747.00,2021-02-23
907064368,2,26703,1,35.00,7.00,42.00,2021-02-02
907492697,9,1000053254,2,73.33,14.67,88.00,2021-02-23
901081528,10,2025967001,1,7.00,1.00,9.00,2021-02-18
906876769,4,20776,1,9.17,1.83,11.00,2021-01-30
907023101,1,2031168001,3,8760.00,1752.00,10512.00,2021-02-02
901154458,4,2029916003,1,52.50,10.00,63.00,2021-02-16
906470312,5,2037060003,1,4123.33,824.67,4948.00,2021-01-09
906673938,2,108075768,1,35.00,7.00,42.00,2021-01-19
906860618,1,2034937007,3,95.00,19.00,114.00,2021-01-24
900863547,3,2028790001,1,43.33,8.67,52.00,2021-01-29
901144571,3,2031573005,1,253.33,50.67,304.00,2021-02-16
907024725,2,106745705,4,2126.67,425.33,2552.00,2021-02-02
907434122,10,2038914003,1,170.00,34.00,204.00,2021-02-22
907543343,4,31171,1,24.17,4.83,29.00,2021-02-25
900448670,17,1000048388,1,46.67,9.33,56.00,2021-01-02
900663386,1,1000049818,1,31.67,6.33,38.00,2021-01-11
900820218,6,35156,1,216.67,43.33,260.00,2021-01-26
900927657,1,646,4,1709.09,170.91,1880.00,2021-01-29
900994091,1,2031076006,1,76.67,15.33,92.00,2021-02-07
900581975,1,2028877001,1,194.17,38.83,233.00,2021-01-07
900816567,2,20706,3,32.73,3.27,36.00,2021-01-15
901206332,3,35156,1,216.67,43.33,260.00,2021-02-28
906026730,3,32204,1,65.45,6.55,72.00,2021-01-04
906423532,1,7000009745,2,161.67,32.33,194.00,2021-01-06
906523474,1,1000034686,1,72.50,14.00,87.00,2021-01-12
900885759,2,7000009745,1,80.83,16.17,97.00,2021-02-03
900950965,1,32204,1,65.45,6.55,72.00,2021-02-04
901012107,5,1000050290,1,54.17,10.83,65.00,2021-02-06
901041985,8,105375589,1,31.82,3.18,35.00,2021-02-11
906468389,4,1000074897,3,172.50,34.50,207.00,2021-01-09
901012874,16,1000045485,1,33.64,3.36,37.00,2021-02-07
901080707,3,2032621001,1,40.00,8.00,48.00,2021-02-13
906474100,1,102738575,1,1065.83,213.17,1279.00,2021-01-09
906514935,1,103699627,1,3665.83,733.17,4399.00,2021-01-10
906552679,2,1000021854,1,36.67,7.33,44.00,2021-01-12
900530716,5,1000040340,1,3.33,0.67,4.00,2021-01-05
900645769,16,2031283005,1,38.33,7.67,46.00,2021-01-15
900719580,2,1000043408,3,192.50,38.50,231.00,2021-01-21
900742112,1,1000027284,3,112.50,22.00,135.00,2021-01-18
901014886,7,32204,1,65.45,6.55,72.00,2021-02-09
906255513,1,56427,3,250.91,25.09,276.00,2021-01-04
906418893,2,1000039537,3,9530.00,1906.00,11436.00,2021-01-16
906663608,2,20704,1,83.33,16.67,100.00,2021-01-22
906984733,2,1000024205,1,30.00,6.00,36.00,2021-02-01
907475139,8,55515,1,60.83,12.17,73.00,2021-02-28
900758004,2,1000021815,1,31.67,6.33,38.00,2021-01-17
900787059,1,2029524002,1,3315.00,663.00,3978.00,2021-01-23
901004209,3,2025399002,1,329.17,65.83,395.00,2021-02-07
901014347,3,2025148005,1,18.18,1.82,20.00,2021-02-13
901201504,4,19067,1,55.00,11.00,66.00,2021-02-23
900571468,3,1000035480,2,346.67,69.33,416.00,2021-01-06
900632987,7,1000040294,1,292.50,58.50,351.00,2021-01-11
900711011,2,19380,4,206.67,41.33,248.00,2021-01-19
906397977,15,1000044149,1,754.17,150.83,905.00,2021-01-08
906489703,1,1000076380,1,43.64,4.36,48.00,2021-01-11
906944331,3,40267,2,98.33,19.67,118.00,2021-01-29
907013795,19,216513,1,75.45,7.55,83.00,2021-02-01
900646462,1,2028153004,4,1313.33,262.67,1576.00,2021-01-12
900921887,3,2028910004,2,40.00,4.00,44.00,2021-02-03
901056059,9,2025959005,1,70.91,7.09,78.00,2021-02-04
906847317,11,2037208002,1,152.73,15.27,168.00,2021-01-25
900789079,2,107971430,1,19.09,1.91,21.00,2021-01-22
900976994,1,17621,4,60.00,12.00,72.00,2021-02-10
901035081,10,8000000214,1,33.33,6.67,40.00,2021-02-10
906530929,2,1000070437,3,75.00,15.00,90.00,2021-01-10
906989711,8,34876,3,137.50,27.00,165.00,2021-02-01
907175276,3,1000067123,1,3.33,0.67,4.00,2021-02-10
907412901,16,1000055718,1,30.83,6.17,37.00,2021-02-18
907434866,6,107718733,1,696.67,139.33,836.00,2021-02-20
900617198,1,1000023981,1,70.00,14.00,84.00,2021-01-07
907337293,3,1000016335,2,120.00,12.00,132.00,2021-02-17
900750531,2,2028299002,1,45.83,9.17,55.00,2021-01-17
900758342,4,893138,1,73.33,14.67,88.00,2021-01-19
907012733,1,1000035341,1,4.17,0.83,5.00,2021-02-01
901295319,3,55274,1,109.17,21.83,131.00,2021-02-24
906523936,1,1000048395,1,56.67,11.33,68.00,2021-01-12
906893392,3,107632294,1,62.50,12.00,75.00,2021-01-29
907147025,2,2036030001,1,293.33,58.67,352.00,2021-02-09
900986701,2,1000039936,3,65.00,13.00,78.00,2021-02-09
901155399,12,1000050993,3,555.00,111.00,666.00,2021-02-16
901181858,1,646,1,427.27,42.73,470.00,2021-02-22
906367352,6,55617,1,15.83,3.17,19.00,2021-01-08
907029377,7,2037963002,1,185.83,37.17,223.00,2021-02-01
900699061,1,1000030511,1,145.00,29.00,174.00,2021-01-13
900773584,9,31171,1,24.17,4.83,29.00,2021-01-02
900984889,5,1000026711,1,3806.67,761.33,4568.00,2021-02-07
901097960,14,2030041005,2,311.67,62.33,374.00,2021-02-15
906765216,4,31171,1,24.17,4.83,29.00,2021-01-20
907320985,11,36052,1,62.73,6.27,69.00,2021-02-16
900577088,6,2027955003,1,15.83,3.17,19.00,2021-01-09
900695626,3,108288632,1,55.00,11.00,66.00,2021-01-13
900947339,1,818052,1,89.17,17.83,107.00,2021-02-04
906132419,1,1000031031,1,39.09,3.91,43.00,2021-01-02
906675578,13,2039147003,1,20.83,4.17,25.00,2021-01-16
906941080,1,2034556004,1,6.67,1.33,8.00,2021-02-01
901012105,4,1000030555,1,208.33,41.67,250.00,2021-02-06
901241063,3,2028093002,1,538.18,53.82,592.00,2021-02-26
900572588,5,107605982,1,6.67,1.33,8.00,2021-01-11
900603992,3,2030022003,1,739.17,147.83,887.00,2021-01-07
900750307,1,646,1,427.27,42.73,470.00,2021-01-21
901075818,11,1000021853,1,7.00,1.00,9.00,2021-02-16
901140780,9,2025926004,1,239.17,47.83,287.00,2021-02-22
901299528,9,1000016938,1,30.00,6.00,36.00,2021-02-28
906778678,4,2035986002,2,436.67,87.33,524.00,2021-01-23
907291928,1,1000072959,1,217.50,43.50,261.00,2021-02-16
907394484,1,1000053590,1,320.00,64.00,384.00,2021-02-20
900554595,20,1000018506,1,89.09,8.91,98.00,2021-01-22
900788527,12,108279998,1,74.17,14.83,89.00,2021-02-02
900925815,4,34869,1,153.33,30.67,184.00,2021-02-05
901043327,1,107601949,2,103.33,20.67,124.00,2021-02-03
901079010,2,1000034060,1,35.83,7.17,43.00,2021-02-11
901196584,3,147753,3,25.00,5.00,30.00,2021-02-22
906822536,3,34428,1,23.33,4.67,28.00,2021-01-23
907083581,11,2035530006,1,82.73,8.27,91.00,2021-02-06
907255911,4,254659,1,194.17,38.83,233.00,2021-02-11
900523111,2,1000032857,2,1576.36,157.64,1734.00,2021-01-01
900665442,1,2026292003,1,161.67,32.33,194.00,2021-01-28
900736759,2,2024838003,1,48.33,9.67,58.00,2021-01-22
907277964,2,20706,1,10.91,1.09,12.00,2021-02-15
900677494,3,1000034684,1,75.00,15.00,90.00,2021-01-14
900893140,9,1000044548,1,2677.50,535.50,3213.00,2021-02-01
906896249,1,2036968001,1,74.17,14.83,89.00,2021-01-29
907348930,11,1000064948,1,40.91,4.09,45.00,2021-02-22
900910335,3,20858,4,152.73,15.27,168.00,2021-02-02
901004204,1,20704,2,166.67,33.33,200.00,2021-02-06
906051798,1,1000073980,2,160.00,32.00,192.00,2021-01-04
906654737,7,1000016344,1,45.00,9.00,54.00,2021-01-16
907106211,10,2035853004,4,106.67,21.33,128.00,2021-02-05
907151568,3,20858,1,38.18,3.82,42.00,2021-02-12
901127559,2,20404,2,6833.33,1366.67,8200.00,2021-02-19
901293545,2,1000016302,1,76.36,7.64,84.00,2021-02-28
906169647,10,1000056214,1,33.33,6.67,40.00,2021-01-05
906406605,10,2038437003,1,327.50,65.50,393.00,2021-01-07
900711665,1,2025975007,1,25.83,5.17,31.00,2021-01-14
901044835,1,19067,1,55.00,11.00,66.00,2021-02-10
901118044,9,2029874002,1,69.17,13.83,83.00,2021-02-14
901154502,12,1000041905,1,2.73,0.27,3.00,2021-02-21
907258881,14,2037504005,1,22.00,4.00,27.00,2021-02-12
900461403,6,2027815002,1,192.50,38.50,231.00,2021-01-03
900761282,2,104385751,1,28.33,5.67,34.00,2021-01-22
